,bank,ltv,amount,rate,zip,city
7898,Des Moines,0.8,76800,0.0438,51241,Larchwood
7899,Des Moines,0.8,76800,0.0438,51242,Lester
7900,Des Moines,0.8,76800,0.0438,51243,Little Rock
7901,Des Moines,0.8,76800,0.0438,51237,George
7902,Des Moines,0.8,76800,0.0438,51235,Doon
7903,Des Moines,0.8,76800,0.0438,51246,Rock Rapids
7904,Des Moines,0.8,76800,0.0438,51230,Alvord
7905,Des Moines,0.8,76800,0.0438,51240,Inwood
7906,Des Moines,0.75,220000,0.0388,51241,Larchwood
7907,Des Moines,0.75,220000,0.0388,51242,Lester
7908,Des Moines,0.75,220000,0.0388,51243,Little Rock
7909,Des Moines,0.75,220000,0.0388,51237,George
7910,Des Moines,0.75,220000,0.0388,51235,Doon
7911,Des Moines,0.75,220000,0.0388,51246,Rock Rapids
7912,Des Moines,0.75,220000,0.0388,51230,Alvord
7913,Des Moines,0.75,220000,0.0388,51240,Inwood
7914,Des Moines,0.8,144000,0.045,51241,Larchwood
7915,Des Moines,0.8,144000,0.045,51242,Lester
7916,Des Moines,0.8,144000,0.045,51243,Little Rock
7917,Des Moines,0.8,144000,0.045,51237,George
7918,Des Moines,0.8,144000,0.045,51235,Doon
7919,Des Moines,0.8,144000,0.045,51246,Rock Rapids
7920,Des Moines,0.8,144000,0.045,51230,Alvord
7921,Des Moines,0.8,144000,0.045,51240,Inwood
7922,Des Moines,0.68,230000,0.0413,51241,Larchwood
7923,Des Moines,0.68,230000,0.0413,51242,Lester
7924,Des Moines,0.68,230000,0.0413,51243,Little Rock
7925,Des Moines,0.68,230000,0.0413,51237,George
7926,Des Moines,0.68,230000,0.0413,51235,Doon
7927,Des Moines,0.68,230000,0.0413,51246,Rock Rapids
7928,Des Moines,0.68,230000,0.0413,51230,Alvord
7929,Des Moines,0.68,230000,0.0413,51240,Inwood
7930,Des Moines,0.8,119200,0.045,51241,Larchwood
7931,Des Moines,0.8,119200,0.045,51242,Lester
7932,Des Moines,0.8,119200,0.045,51243,Little Rock
7933,Des Moines,0.8,119200,0.045,51237,George
7934,Des Moines,0.8,119200,0.045,51235,Doon
7935,Des Moines,0.8,119200,0.045,51246,Rock Rapids
7936,Des Moines,0.8,119200,0.045,51230,Alvord
7937,Des Moines,0.8,119200,0.045,51240,Inwood
7938,Des Moines,0.79,259000,0.045,51241,Larchwood
7939,Des Moines,0.79,259000,0.045,51242,Lester
7940,Des Moines,0.79,259000,0.045,51243,Little Rock
7941,Des Moines,0.79,259000,0.045,51237,George
7942,Des Moines,0.79,259000,0.045,51235,Doon
7943,Des Moines,0.79,259000,0.045,51246,Rock Rapids
7944,Des Moines,0.79,259000,0.045,51230,Alvord
7945,Des Moines,0.79,259000,0.045,51240,Inwood
7946,Des Moines,0.95,204250,0.0425,51241,Larchwood
7947,Des Moines,0.95,204250,0.0425,51242,Lester
7948,Des Moines,0.95,204250,0.0425,51243,Little Rock
7949,Des Moines,0.95,204250,0.0425,51237,George
7950,Des Moines,0.95,204250,0.0425,51235,Doon
7951,Des Moines,0.95,204250,0.0425,51246,Rock Rapids
7952,Des Moines,0.95,204250,0.0425,51230,Alvord
7953,Des Moines,0.95,204250,0.0425,51240,Inwood
7954,Des Moines,1.01,169175,0.0413,51241,Larchwood
7955,Des Moines,1.01,169175,0.0413,51242,Lester
7956,Des Moines,1.01,169175,0.0413,51243,Little Rock
7957,Des Moines,1.01,169175,0.0413,51237,George
7958,Des Moines,1.01,169175,0.0413,51235,Doon
7959,Des Moines,1.01,169175,0.0413,51246,Rock Rapids
7960,Des Moines,1.01,169175,0.0413,51230,Alvord
7961,Des Moines,1.01,169175,0.0413,51240,Inwood
7962,Des Moines,0.86,165000,0.0463,51241,Larchwood
7963,Des Moines,0.86,165000,0.0463,51242,Lester
7964,Des Moines,0.86,165000,0.0463,51243,Little Rock
7965,Des Moines,0.86,165000,0.0463,51237,George
7966,Des Moines,0.86,165000,0.0463,51235,Doon
7967,Des Moines,0.86,165000,0.0463,51246,Rock Rapids
7968,Des Moines,0.86,165000,0.0463,51230,Alvord
7969,Des Moines,0.86,165000,0.0463,51240,Inwood
7970,Des Moines,0.8,102400,0.045,51241,Larchwood
7971,Des Moines,0.8,102400,0.045,51242,Lester
7972,Des Moines,0.8,102400,0.045,51243,Little Rock
7973,Des Moines,0.8,102400,0.045,51237,George
7974,Des Moines,0.8,102400,0.045,51235,Doon
7975,Des Moines,0.8,102400,0.045,51246,Rock Rapids
7976,Des Moines,0.8,102400,0.045,51230,Alvord
7977,Des Moines,0.8,102400,0.045,51240,Inwood
7978,Des Moines,0.75,150000,0.0425,51241,Larchwood
7979,Des Moines,0.75,150000,0.0425,51242,Lester
7980,Des Moines,0.75,150000,0.0425,51243,Little Rock
7981,Des Moines,0.75,150000,0.0425,51237,George
7982,Des Moines,0.75,150000,0.0425,51235,Doon
7983,Des Moines,0.75,150000,0.0425,51246,Rock Rapids
7984,Des Moines,0.75,150000,0.0425,51230,Alvord
7985,Des Moines,0.75,150000,0.0425,51240,Inwood
7986,Des Moines,0.98,90000,0.0388,51241,Larchwood
7987,Des Moines,0.98,90000,0.0388,51242,Lester
7988,Des Moines,0.98,90000,0.0388,51243,Little Rock
7989,Des Moines,0.98,90000,0.0388,51237,George
7990,Des Moines,0.98,90000,0.0388,51235,Doon
7991,Des Moines,0.98,90000,0.0388,51246,Rock Rapids
7992,Des Moines,0.98,90000,0.0388,51230,Alvord
7993,Des Moines,0.98,90000,0.0388,51240,Inwood
7994,Des Moines,0.8,124000,0.0463,51241,Larchwood
7995,Des Moines,0.8,124000,0.0463,51242,Lester
7996,Des Moines,0.8,124000,0.0463,51243,Little Rock
7997,Des Moines,0.8,124000,0.0463,51237,George
7998,Des Moines,0.8,124000,0.0463,51235,Doon
7999,Des Moines,0.8,124000,0.0463,51246,Rock Rapids
8000,Des Moines,0.8,124000,0.0463,51230,Alvord
8001,Des Moines,0.8,124000,0.0463,51240,Inwood
8002,Des Moines,0.75,157500,0.0475,51241,Larchwood
8003,Des Moines,0.75,157500,0.0475,51242,Lester
8004,Des Moines,0.75,157500,0.0475,51243,Little Rock
8005,Des Moines,0.75,157500,0.0475,51237,George
8006,Des Moines,0.75,157500,0.0475,51235,Doon
8007,Des Moines,0.75,157500,0.0475,51246,Rock Rapids
8008,Des Moines,0.75,157500,0.0475,51230,Alvord
8009,Des Moines,0.75,157500,0.0475,51240,Inwood
8010,Des Moines,0.8,292000,0.045,51241,Larchwood
8011,Des Moines,0.8,292000,0.045,51242,Lester
8012,Des Moines,0.8,292000,0.045,51243,Little Rock
8013,Des Moines,0.8,292000,0.045,51237,George
8014,Des Moines,0.8,292000,0.045,51235,Doon
8015,Des Moines,0.8,292000,0.045,51246,Rock Rapids
8016,Des Moines,0.8,292000,0.045,51230,Alvord
8017,Des Moines,0.8,292000,0.045,51240,Inwood
8018,Chicago,0.62,145000,0.05,51241,Larchwood
8019,Chicago,0.62,145000,0.05,51242,Lester
8020,Chicago,0.62,145000,0.05,51243,Little Rock
8021,Chicago,0.62,145000,0.05,51237,George
8022,Chicago,0.62,145000,0.05,51235,Doon
8023,Chicago,0.62,145000,0.05,51246,Rock Rapids
8024,Chicago,0.62,145000,0.05,51230,Alvord
8025,Chicago,0.62,145000,0.05,51240,Inwood
8026,Des Moines,0.8,253600,0.0438,51241,Larchwood
8027,Des Moines,0.8,253600,0.0438,51242,Lester
8028,Des Moines,0.8,253600,0.0438,51243,Little Rock
8029,Des Moines,0.8,253600,0.0438,51237,George
8030,Des Moines,0.8,253600,0.0438,51235,Doon
8031,Des Moines,0.8,253600,0.0438,51246,Rock Rapids
8032,Des Moines,0.8,253600,0.0438,51230,Alvord
8033,Des Moines,0.8,253600,0.0438,51240,Inwood
8034,Des Moines,0.8,91200,0.045,51241,Larchwood
8035,Des Moines,0.8,91200,0.045,51242,Lester
8036,Des Moines,0.8,91200,0.045,51243,Little Rock
8037,Des Moines,0.8,91200,0.045,51237,George
8038,Des Moines,0.8,91200,0.045,51235,Doon
8039,Des Moines,0.8,91200,0.045,51246,Rock Rapids
8040,Des Moines,0.8,91200,0.045,51230,Alvord
8041,Des Moines,0.8,91200,0.045,51240,Inwood
8042,Des Moines,0.73,121000,0.0363,51241,Larchwood
8043,Des Moines,0.73,121000,0.0363,51242,Lester
8044,Des Moines,0.73,121000,0.0363,51243,Little Rock
8045,Des Moines,0.73,121000,0.0363,51237,George
8046,Des Moines,0.73,121000,0.0363,51235,Doon
8047,Des Moines,0.73,121000,0.0363,51246,Rock Rapids
8048,Des Moines,0.73,121000,0.0363,51230,Alvord
8049,Des Moines,0.73,121000,0.0363,51240,Inwood
8050,Des Moines,0.8,64000,0.0475,51241,Larchwood
8051,Des Moines,0.8,64000,0.0475,51242,Lester
8052,Des Moines,0.8,64000,0.0475,51243,Little Rock
8053,Des Moines,0.8,64000,0.0475,51237,George
8054,Des Moines,0.8,64000,0.0475,51235,Doon
8055,Des Moines,0.8,64000,0.0475,51246,Rock Rapids
8056,Des Moines,0.8,64000,0.0475,51230,Alvord
8057,Des Moines,0.8,64000,0.0475,51240,Inwood
8058,Des Moines,0.8,320000,0.04,51241,Larchwood
8059,Des Moines,0.8,320000,0.04,51242,Lester
8060,Des Moines,0.8,320000,0.04,51243,Little Rock
8061,Des Moines,0.8,320000,0.04,51237,George
8062,Des Moines,0.8,320000,0.04,51235,Doon
8063,Des Moines,0.8,320000,0.04,51246,Rock Rapids
8064,Des Moines,0.8,320000,0.04,51230,Alvord
8065,Des Moines,0.8,320000,0.04,51240,Inwood
8066,Des Moines,0.78,171000,0.0438,51241,Larchwood
8067,Des Moines,0.78,171000,0.0438,51242,Lester
8068,Des Moines,0.78,171000,0.0438,51243,Little Rock
8069,Des Moines,0.78,171000,0.0438,51237,George
8070,Des Moines,0.78,171000,0.0438,51235,Doon
8071,Des Moines,0.78,171000,0.0438,51246,Rock Rapids
8072,Des Moines,0.78,171000,0.0438,51230,Alvord
8073,Des Moines,0.78,171000,0.0438,51240,Inwood
8074,Des Moines,0.8,329600,0.0388,51241,Larchwood
8075,Des Moines,0.8,329600,0.0388,51242,Lester
8076,Des Moines,0.8,329600,0.0388,51243,Little Rock
8077,Des Moines,0.8,329600,0.0388,51237,George
8078,Des Moines,0.8,329600,0.0388,51235,Doon
8079,Des Moines,0.8,329600,0.0388,51246,Rock Rapids
8080,Des Moines,0.8,329600,0.0388,51230,Alvord
8081,Des Moines,0.8,329600,0.0388,51240,Inwood
8082,Des Moines,0.65,90000,0.0413,51241,Larchwood
8083,Des Moines,0.65,90000,0.0413,51242,Lester
8084,Des Moines,0.65,90000,0.0413,51243,Little Rock
8085,Des Moines,0.65,90000,0.0413,51237,George
8086,Des Moines,0.65,90000,0.0413,51235,Doon
8087,Des Moines,0.65,90000,0.0413,51246,Rock Rapids
8088,Des Moines,0.65,90000,0.0413,51230,Alvord
8089,Des Moines,0.65,90000,0.0413,51240,Inwood
8090,Des Moines,0.8,150400,0.0438,51241,Larchwood
8091,Des Moines,0.8,150400,0.0438,51242,Lester
8092,Des Moines,0.8,150400,0.0438,51243,Little Rock
8093,Des Moines,0.8,150400,0.0438,51237,George
8094,Des Moines,0.8,150400,0.0438,51235,Doon
8095,Des Moines,0.8,150400,0.0438,51246,Rock Rapids
8096,Des Moines,0.8,150400,0.0438,51230,Alvord
8097,Des Moines,0.8,150400,0.0438,51240,Inwood
8098,Des Moines,0.74,263000,0.0438,51241,Larchwood
8099,Des Moines,0.74,263000,0.0438,51242,Lester
8100,Des Moines,0.74,263000,0.0438,51243,Little Rock
8101,Des Moines,0.74,263000,0.0438,51237,George
8102,Des Moines,0.74,263000,0.0438,51235,Doon
8103,Des Moines,0.74,263000,0.0438,51246,Rock Rapids
8104,Des Moines,0.74,263000,0.0438,51230,Alvord
8105,Des Moines,0.74,263000,0.0438,51240,Inwood
8106,Des Moines,0.75,68000,0.0388,51241,Larchwood
8107,Des Moines,0.75,68000,0.0388,51242,Lester
8108,Des Moines,0.75,68000,0.0388,51243,Little Rock
8109,Des Moines,0.75,68000,0.0388,51237,George
8110,Des Moines,0.75,68000,0.0388,51235,Doon
8111,Des Moines,0.75,68000,0.0388,51246,Rock Rapids
8112,Des Moines,0.75,68000,0.0388,51230,Alvord
8113,Des Moines,0.75,68000,0.0388,51240,Inwood
8114,Des Moines,0.8,56000,0.0413,51241,Larchwood
8115,Des Moines,0.8,56000,0.0413,51242,Lester
8116,Des Moines,0.8,56000,0.0413,51243,Little Rock
8117,Des Moines,0.8,56000,0.0413,51237,George
8118,Des Moines,0.8,56000,0.0413,51235,Doon
8119,Des Moines,0.8,56000,0.0413,51246,Rock Rapids
8120,Des Moines,0.8,56000,0.0413,51230,Alvord
8121,Des Moines,0.8,56000,0.0413,51240,Inwood
8122,Des Moines,0.8,92800,0.0413,51241,Larchwood
8123,Des Moines,0.8,92800,0.0413,51242,Lester
8124,Des Moines,0.8,92800,0.0413,51243,Little Rock
8125,Des Moines,0.8,92800,0.0413,51237,George
8126,Des Moines,0.8,92800,0.0413,51235,Doon
8127,Des Moines,0.8,92800,0.0413,51246,Rock Rapids
8128,Des Moines,0.8,92800,0.0413,51230,Alvord
8129,Des Moines,0.8,92800,0.0413,51240,Inwood
8130,Des Moines,0.95,360050,0.045,51241,Larchwood
8131,Des Moines,0.95,360050,0.045,51242,Lester
8132,Des Moines,0.95,360050,0.045,51243,Little Rock
8133,Des Moines,0.95,360050,0.045,51237,George
8134,Des Moines,0.95,360050,0.045,51235,Doon
8135,Des Moines,0.95,360050,0.045,51246,Rock Rapids
8136,Des Moines,0.95,360050,0.045,51230,Alvord
8137,Des Moines,0.95,360050,0.045,51240,Inwood
8138,Cincinnati,0.71,269668,0.0438,50155,Macksburg
8139,Cincinnati,0.71,269668,0.0438,50218,Patterson
8140,Cincinnati,0.71,269668,0.0438,50257,Truro
8141,Cincinnati,0.71,269668,0.0438,50033,Bevington
8142,Cincinnati,0.71,269668,0.0438,50273,Winterset
8143,Cincinnati,0.71,269668,0.0438,50072,Earlham
8144,Cincinnati,0.71,269668,0.0438,50240,Saint Charles
8145,Cincinnati,0.71,269668,0.0438,50222,Peru
8146,Cincinnati,0.54,74000,0.045,50155,Macksburg
8147,Cincinnati,0.54,74000,0.045,50218,Patterson
8148,Cincinnati,0.54,74000,0.045,50257,Truro
8149,Cincinnati,0.54,74000,0.045,50033,Bevington
8150,Cincinnati,0.54,74000,0.045,50273,Winterset
8151,Cincinnati,0.54,74000,0.045,50072,Earlham
8152,Cincinnati,0.54,74000,0.045,50240,Saint Charles
8153,Cincinnati,0.54,74000,0.045,50222,Peru
8154,Cincinnati,0.8,126400,0.045,50155,Macksburg
8155,Cincinnati,0.8,126400,0.045,50218,Patterson
8156,Cincinnati,0.8,126400,0.045,50257,Truro
8157,Cincinnati,0.8,126400,0.045,50033,Bevington
8158,Cincinnati,0.8,126400,0.045,50273,Winterset
8159,Cincinnati,0.8,126400,0.045,50072,Earlham
8160,Cincinnati,0.8,126400,0.045,50240,Saint Charles
8161,Cincinnati,0.8,126400,0.045,50222,Peru
8162,Indianapolis,0.85,134300,0.0463,66412,Bremen
8163,Indianapolis,0.85,134300,0.0463,66518,Oketo
8164,Indianapolis,0.85,134300,0.0463,66541,Summerfield
8165,Indianapolis,0.85,134300,0.0463,66544,Vermillion
8166,Indianapolis,0.85,134300,0.0463,66403,Axtell
8167,Indianapolis,0.85,134300,0.0463,66406,Beattie
8168,Indianapolis,0.85,134300,0.0463,66411,Blue Rapids
8169,Indianapolis,0.85,134300,0.0463,66427,Frankfort
8170,Indianapolis,0.85,134300,0.0463,66438,Home
8171,Indianapolis,0.85,134300,0.0463,66548,Waterville
8172,Indianapolis,0.85,134300,0.0463,66508,Marysville
8173,Indianapolis,0.8,252000,0.0438,66412,Bremen
8174,Indianapolis,0.8,252000,0.0438,66518,Oketo
8175,Indianapolis,0.8,252000,0.0438,66541,Summerfield
8176,Indianapolis,0.8,252000,0.0438,66544,Vermillion
8177,Indianapolis,0.8,252000,0.0438,66403,Axtell
8178,Indianapolis,0.8,252000,0.0438,66406,Beattie
8179,Indianapolis,0.8,252000,0.0438,66411,Blue Rapids
8180,Indianapolis,0.8,252000,0.0438,66427,Frankfort
8181,Indianapolis,0.8,252000,0.0438,66438,Home
8182,Indianapolis,0.8,252000,0.0438,66548,Waterville
8183,Indianapolis,0.8,252000,0.0438,66508,Marysville
8184,Chicago,0.8,114800,0.04,66412,Bremen
8185,Chicago,0.8,114800,0.04,66518,Oketo
8186,Chicago,0.8,114800,0.04,66541,Summerfield
8187,Chicago,0.8,114800,0.04,66544,Vermillion
8188,Chicago,0.8,114800,0.04,66403,Axtell
8189,Chicago,0.8,114800,0.04,66406,Beattie
8190,Chicago,0.8,114800,0.04,66411,Blue Rapids
8191,Chicago,0.8,114800,0.04,66427,Frankfort
8192,Chicago,0.8,114800,0.04,66438,Home
8193,Chicago,0.8,114800,0.04,66548,Waterville
8194,Chicago,0.8,114800,0.04,66508,Marysville
8195,Chicago,0.95,166250,0.0488,66412,Bremen
8196,Chicago,0.95,166250,0.0488,66518,Oketo
8197,Chicago,0.95,166250,0.0488,66541,Summerfield
8198,Chicago,0.95,166250,0.0488,66544,Vermillion
8199,Chicago,0.95,166250,0.0488,66403,Axtell
8200,Chicago,0.95,166250,0.0488,66406,Beattie
8201,Chicago,0.95,166250,0.0488,66411,Blue Rapids
8202,Chicago,0.95,166250,0.0488,66427,Frankfort
8203,Chicago,0.95,166250,0.0488,66438,Home
8204,Chicago,0.95,166250,0.0488,66548,Waterville
8205,Chicago,0.95,166250,0.0488,66508,Marysville
8206,Chicago,0.8,200000,0.0425,66412,Bremen
8207,Chicago,0.8,200000,0.0425,66518,Oketo
8208,Chicago,0.8,200000,0.0425,66541,Summerfield
8209,Chicago,0.8,200000,0.0425,66544,Vermillion
8210,Chicago,0.8,200000,0.0425,66403,Axtell
8211,Chicago,0.8,200000,0.0425,66406,Beattie
8212,Chicago,0.8,200000,0.0425,66411,Blue Rapids
8213,Chicago,0.8,200000,0.0425,66427,Frankfort
8214,Chicago,0.8,200000,0.0425,66438,Home
8215,Chicago,0.8,200000,0.0425,66548,Waterville
8216,Chicago,0.8,200000,0.0425,66508,Marysville
8217,Chicago,0.8,62300,0.0449,66412,Bremen
8218,Chicago,0.8,62300,0.0449,66518,Oketo
8219,Chicago,0.8,62300,0.0449,66541,Summerfield
8220,Chicago,0.8,62300,0.0449,66544,Vermillion
8221,Chicago,0.8,62300,0.0449,66403,Axtell
8222,Chicago,0.8,62300,0.0449,66406,Beattie
8223,Chicago,0.8,62300,0.0449,66411,Blue Rapids
8224,Chicago,0.8,62300,0.0449,66427,Frankfort
8225,Chicago,0.8,62300,0.0449,66438,Home
8226,Chicago,0.8,62300,0.0449,66548,Waterville
8227,Chicago,0.8,62300,0.0449,66508,Marysville
8228,Chicago,0.77,48500,0.0425,66412,Bremen
8229,Chicago,0.77,48500,0.0425,66518,Oketo
8230,Chicago,0.77,48500,0.0425,66541,Summerfield
8231,Chicago,0.77,48500,0.0425,66544,Vermillion
8232,Chicago,0.77,48500,0.0425,66403,Axtell
8233,Chicago,0.77,48500,0.0425,66406,Beattie
8234,Chicago,0.77,48500,0.0425,66411,Blue Rapids
8235,Chicago,0.77,48500,0.0425,66427,Frankfort
8236,Chicago,0.77,48500,0.0425,66438,Home
8237,Chicago,0.77,48500,0.0425,66548,Waterville
8238,Chicago,0.77,48500,0.0425,66508,Marysville
8239,Chicago,0.8,180240,0.0463,66412,Bremen
8240,Chicago,0.8,180240,0.0463,66518,Oketo
8241,Chicago,0.8,180240,0.0463,66541,Summerfield
8242,Chicago,0.8,180240,0.0463,66544,Vermillion
8243,Chicago,0.8,180240,0.0463,66403,Axtell
8244,Chicago,0.8,180240,0.0463,66406,Beattie
8245,Chicago,0.8,180240,0.0463,66411,Blue Rapids
8246,Chicago,0.8,180240,0.0463,66427,Frankfort
8247,Chicago,0.8,180240,0.0463,66438,Home
8248,Chicago,0.8,180240,0.0463,66548,Waterville
8249,Chicago,0.8,180240,0.0463,66508,Marysville
8250,Chicago,0.99,198310,0.0438,66412,Bremen
8251,Chicago,0.99,198310,0.0438,66518,Oketo
8252,Chicago,0.99,198310,0.0438,66541,Summerfield
8253,Chicago,0.99,198310,0.0438,66544,Vermillion
8254,Chicago,0.99,198310,0.0438,66403,Axtell
8255,Chicago,0.99,198310,0.0438,66406,Beattie
8256,Chicago,0.99,198310,0.0438,66411,Blue Rapids
8257,Chicago,0.99,198310,0.0438,66427,Frankfort
8258,Chicago,0.99,198310,0.0438,66438,Home
8259,Chicago,0.99,198310,0.0438,66548,Waterville
8260,Chicago,0.99,198310,0.0438,66508,Marysville
8261,Chicago,0.7,132300,0.0375,66412,Bremen
8262,Chicago,0.7,132300,0.0375,66518,Oketo
8263,Chicago,0.7,132300,0.0375,66541,Summerfield
8264,Chicago,0.7,132300,0.0375,66544,Vermillion
8265,Chicago,0.7,132300,0.0375,66403,Axtell
8266,Chicago,0.7,132300,0.0375,66406,Beattie
8267,Chicago,0.7,132300,0.0375,66411,Blue Rapids
8268,Chicago,0.7,132300,0.0375,66427,Frankfort
8269,Chicago,0.7,132300,0.0375,66438,Home
8270,Chicago,0.7,132300,0.0375,66548,Waterville
8271,Chicago,0.7,132300,0.0375,66508,Marysville
8272,Chicago,0.99,117826,0.0438,66412,Bremen
8273,Chicago,0.99,117826,0.0438,66518,Oketo
8274,Chicago,0.99,117826,0.0438,66541,Summerfield
8275,Chicago,0.99,117826,0.0438,66544,Vermillion
8276,Chicago,0.99,117826,0.0438,66403,Axtell
8277,Chicago,0.99,117826,0.0438,66406,Beattie
8278,Chicago,0.99,117826,0.0438,66411,Blue Rapids
8279,Chicago,0.99,117826,0.0438,66427,Frankfort
8280,Chicago,0.99,117826,0.0438,66438,Home
8281,Chicago,0.99,117826,0.0438,66548,Waterville
8282,Chicago,0.99,117826,0.0438,66508,Marysville
8283,Chicago,0.8,86400,0.0463,66412,Bremen
8284,Chicago,0.8,86400,0.0463,66518,Oketo
8285,Chicago,0.8,86400,0.0463,66541,Summerfield
8286,Chicago,0.8,86400,0.0463,66544,Vermillion
8287,Chicago,0.8,86400,0.0463,66403,Axtell
8288,Chicago,0.8,86400,0.0463,66406,Beattie
8289,Chicago,0.8,86400,0.0463,66411,Blue Rapids
8290,Chicago,0.8,86400,0.0463,66427,Frankfort
8291,Chicago,0.8,86400,0.0463,66438,Home
8292,Chicago,0.8,86400,0.0463,66548,Waterville
8293,Chicago,0.8,86400,0.0463,66508,Marysville
8294,Chicago,0.68,80000,0.0488,66412,Bremen
8295,Chicago,0.68,80000,0.0488,66518,Oketo
8296,Chicago,0.68,80000,0.0488,66541,Summerfield
8297,Chicago,0.68,80000,0.0488,66544,Vermillion
8298,Chicago,0.68,80000,0.0488,66403,Axtell
8299,Chicago,0.68,80000,0.0488,66406,Beattie
8300,Chicago,0.68,80000,0.0488,66411,Blue Rapids
8301,Chicago,0.68,80000,0.0488,66427,Frankfort
8302,Chicago,0.68,80000,0.0488,66438,Home
8303,Chicago,0.68,80000,0.0488,66548,Waterville
8304,Chicago,0.68,80000,0.0488,66508,Marysville
8305,Chicago,0.9,89910,0.0475,66412,Bremen
8306,Chicago,0.9,89910,0.0475,66518,Oketo
8307,Chicago,0.9,89910,0.0475,66541,Summerfield
8308,Chicago,0.9,89910,0.0475,66544,Vermillion
8309,Chicago,0.9,89910,0.0475,66403,Axtell
8310,Chicago,0.9,89910,0.0475,66406,Beattie
8311,Chicago,0.9,89910,0.0475,66411,Blue Rapids
8312,Chicago,0.9,89910,0.0475,66427,Frankfort
8313,Chicago,0.9,89910,0.0475,66438,Home
8314,Chicago,0.9,89910,0.0475,66548,Waterville
8315,Chicago,0.9,89910,0.0475,66508,Marysville
8316,Chicago,0.95,146300,0.0488,66412,Bremen
8317,Chicago,0.95,146300,0.0488,66518,Oketo
8318,Chicago,0.95,146300,0.0488,66541,Summerfield
8319,Chicago,0.95,146300,0.0488,66544,Vermillion
8320,Chicago,0.95,146300,0.0488,66403,Axtell
8321,Chicago,0.95,146300,0.0488,66406,Beattie
8322,Chicago,0.95,146300,0.0488,66411,Blue Rapids
8323,Chicago,0.95,146300,0.0488,66427,Frankfort
8324,Chicago,0.95,146300,0.0488,66438,Home
8325,Chicago,0.95,146300,0.0488,66548,Waterville
8326,Chicago,0.95,146300,0.0488,66508,Marysville
8327,Chicago,0.95,151905,0.0463,66412,Bremen
8328,Chicago,0.95,151905,0.0463,66518,Oketo
8329,Chicago,0.95,151905,0.0463,66541,Summerfield
8330,Chicago,0.95,151905,0.0463,66544,Vermillion
8331,Chicago,0.95,151905,0.0463,66403,Axtell
8332,Chicago,0.95,151905,0.0463,66406,Beattie
8333,Chicago,0.95,151905,0.0463,66411,Blue Rapids
8334,Chicago,0.95,151905,0.0463,66427,Frankfort
8335,Chicago,0.95,151905,0.0463,66438,Home
8336,Chicago,0.95,151905,0.0463,66548,Waterville
8337,Chicago,0.95,151905,0.0463,66508,Marysville
8338,Chicago,0.95,156750,0.0475,66412,Bremen
8339,Chicago,0.95,156750,0.0475,66518,Oketo
8340,Chicago,0.95,156750,0.0475,66541,Summerfield
8341,Chicago,0.95,156750,0.0475,66544,Vermillion
8342,Chicago,0.95,156750,0.0475,66403,Axtell
8343,Chicago,0.95,156750,0.0475,66406,Beattie
8344,Chicago,0.95,156750,0.0475,66411,Blue Rapids
8345,Chicago,0.95,156750,0.0475,66427,Frankfort
8346,Chicago,0.95,156750,0.0475,66438,Home
8347,Chicago,0.95,156750,0.0475,66548,Waterville
8348,Chicago,0.95,156750,0.0475,66508,Marysville
8349,Chicago,0.95,152000,0.0463,66412,Bremen
8350,Chicago,0.95,152000,0.0463,66518,Oketo
8351,Chicago,0.95,152000,0.0463,66541,Summerfield
