zip,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zipcode,city,state,metro,countyname,avghomevalue2016,avghomevalue2018
31561,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31561,Sea Island,GA,Brunswick,Glynn County,2363239,2484865
31525,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31525,Brunswick,GA,Brunswick,Glynn County,137351,155264
31520,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31520,Brunswick,GA,Brunswick,Glynn County,61399,63409
31523,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31523,Brunswick,GA,Brunswick,Glynn County,177112,195247
31522,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31522,Saint Simons Island,GA,Brunswick,Glynn County,402015,439539
31561,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31561,Sea Island,GA,Brunswick,Glynn County,2363239,2484865
31525,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31525,Brunswick,GA,Brunswick,Glynn County,137351,155264
31520,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31520,Brunswick,GA,Brunswick,Glynn County,61399,63409
31523,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31523,Brunswick,GA,Brunswick,Glynn County,177112,195247
31522,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31522,Saint Simons Island,GA,Brunswick,Glynn County,402015,439539
31561,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31561,Sea Island,GA,Brunswick,Glynn County,2363239,2484865
31525,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31525,Brunswick,GA,Brunswick,Glynn County,137351,155264
31520,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31520,Brunswick,GA,Brunswick,Glynn County,61399,63409
31523,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31523,Brunswick,GA,Brunswick,Glynn County,177112,195247
31522,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31522,Saint Simons Island,GA,Brunswick,Glynn County,402015,439539
31561,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31561,Sea Island,GA,Brunswick,Glynn County,2363239,2484865
31525,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31525,Brunswick,GA,Brunswick,Glynn County,137351,155264
31520,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31520,Brunswick,GA,Brunswick,Glynn County,61399,63409
31523,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31523,Brunswick,GA,Brunswick,Glynn County,177112,195247
31522,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31522,Saint Simons Island,GA,Brunswick,Glynn County,402015,439539
31561,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31561,Sea Island,GA,Brunswick,Glynn County,2363239,2484865
31525,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31525,Brunswick,GA,Brunswick,Glynn County,137351,155264
30733,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30733,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30733,Plainville,GA,Calhoun,Gordon County,84573,96004
30734,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30734,Ranger,GA,Calhoun,Gordon County,131718,149338
30735,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30735,Industrial,GA,Calhoun,Gordon County,100058,112872
30746,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30746,Sugar Valley,GA,Calhoun,Gordon County,131168,149054
30701,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30701,Calhoun,GA,Calhoun,Gordon County,119830,136078
30563,2016,Indianapolis,0.49,75012,5,0.48,274000,0.035,30563,Mount Airy,GA,Cornelia,Habersham County,131928,148731
30523,2016,Indianapolis,0.49,75012,5,0.48,274000,0.035,30523,Clarkesville,GA,Cornelia,Habersham County,186914,209138
30531,2016,Indianapolis,0.49,75012,5,0.48,274000,0.035,30531,Cornelia,GA,Cornelia,Habersham County,122662,137122
30510,2016,Indianapolis,0.49,75012,5,0.48,274000,0.035,30510,Alto,GA,Cornelia,Habersham County,125218,141201
30535,2016,Indianapolis,0.49,75012,5,0.48,274000,0.035,30535,Demorest,GA,Cornelia,Habersham County,137204,155172
30507,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30507,Gainesville,GA,Gainesville,Hall County,141699,166807
30501,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30501,Gainesville,GA,Gainesville,Hall County,142549,165930
30504,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30504,Gainesville,GA,Gainesville,Hall County,176372,200458
30506,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30506,Gainesville,GA,Gainesville,Hall County,222131,254901
30527,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30527,Clermont,GA,Gainesville,Hall County,192105,224416
30542,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30542,Flowery Branch,GA,Gainesville,Hall County,207190,238209
30543,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30543,Gillsville,GA,Gainesville,Hall County,133685,157192
30554,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30554,Lula,GA,Gainesville,Hall County,141796,165455
30564,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30564,Murrayville,GA,Gainesville,Hall County,184170,214140
30566,2018,Cincinnati,0.4753,69305,5,0.8,110400,0.0463,30566,Oakwood,GA,Gainesville,Hall County,145013,170054
30507,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30507,Gainesville,GA,Gainesville,Hall County,141699,166807
30501,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30501,Gainesville,GA,Gainesville,Hall County,142549,165930
30504,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30504,Gainesville,GA,Gainesville,Hall County,176372,200458
30506,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30506,Gainesville,GA,Gainesville,Hall County,222131,254901
30527,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30527,Clermont,GA,Gainesville,Hall County,192105,224416
30542,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30542,Flowery Branch,GA,Gainesville,Hall County,207190,238209
30543,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30543,Gillsville,GA,Gainesville,Hall County,133685,157192
30554,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30554,Lula,GA,Gainesville,Hall County,141796,165455
30564,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30564,Murrayville,GA,Gainesville,Hall County,184170,214140
30566,2016,Cincinnati,0.5083,79074,4,0.69,157000,0.035,30566,Oakwood,GA,Gainesville,Hall County,145013,170054
30248,2018,Indianapolis,0.46,295865,5,0.9,242550,0.05,30248,Locust Grove,GA,Atlanta-Sandy Springs-Roswell,Henry County,156622,176612
30253,2018,Indianapolis,0.46,295865,5,0.9,242550,0.05,30253,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,158661,180196
30252,2018,Indianapolis,0.46,295865,5,0.9,242550,0.05,30252,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,193355,221435
30228,2018,Indianapolis,0.46,295865,5,0.9,242550,0.05,30228,Hampton,GA,Atlanta-Sandy Springs-Roswell,Henry County,140851,167362
30248,2016,Indianapolis,0.49,219223,5,0.8,135400,0.04,30248,Locust Grove,GA,Atlanta-Sandy Springs-Roswell,Henry County,156622,176612
30253,2016,Indianapolis,0.49,219223,5,0.8,135400,0.04,30253,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,158661,180196
30252,2016,Indianapolis,0.49,219223,5,0.8,135400,0.04,30252,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,193355,221435
30228,2016,Indianapolis,0.49,219223,5,0.8,135400,0.04,30228,Hampton,GA,Atlanta-Sandy Springs-Roswell,Henry County,140851,167362
31798,2018,Dallas,1.3412,80592,3,0.9,256500,0.0488,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Indianapolis,1.12,94390,5,0.77,165000,0.0475,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Indianapolis,1.31,119220,5,0.55,271000,0.05,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Dallas,1.3762,130548,3,0.78,290000,0.0425,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Indianapolis,0.88,39612,4,0.77,99900,0.04,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Dallas,0.8763,51996,5,0.8,217600,0.0488,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Dallas,1.1295,90636,4,0.95,322905,0.0475,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Indianapolis,1.25,159034,4,0.75,440000,0.0375,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Dallas,0.8718,82548,4,0.9,193500,0.05,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Dallas,1.743,102036,5,0.95,342000,0.045,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.4119,74280,3,0.95,237500,0.04,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,0.9437,39312,5,0.59,96000,0.03,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.0558,120828,3,0.8,228000,0.0413,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.1756,92664,5,0.95,270655,0.035,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.8263,171864,5,0.78,275000,0.035,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.1579,81600,5,0.6,194000,0.038,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.8263,86724,5,0.75,221250,0.0375,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.0891,106956,4,0.9,157500,0.0363,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.1576,110000,5,0.9,310050,0.034,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,0.8904,44724,5,0.73,166000,0.0363,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.1019,80500,5,0.73,169000,0.0325,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.039,96996,3,0.97,249292,0.035,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.3378,141252,4,0.8,326400,0.0288,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.3378,127080,4,0.85,297000,0.0388,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Atlanta,1.1579,119004,4,0.9,253963,0.035,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.0891,166872,5,0.57,125000,0.0363,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.1576,153432,5,0.89,337500,0.035,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.3378,103740,4,0.89,233500,0.0375,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2016,Chicago,1.2188,66492,5,0.73,199000,0.0355,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,0.9107,75744,5,0.74,100000,0.0438,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.0885,342000,5,0.71,328700,0.0513,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.3046,71988,5,0.8,210400,0.0488,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.1659,228137,5,0.72,310000,0.0475,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.2067,89640,4,0.95,202350,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.2067,39888,3,0.9,114000,0.05,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,0.8718,40668,2,0.89,110000,0.0438,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.1283,183792,4,0.8,418300,0.045,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.0816,151764,4,0.8,271200,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.3412,109188,2,0.8,255200,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,0.9266,81144,4,0.8,116000,0.0425,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.0816,100956,5,0.8,248000,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.1446,51648,5,0.95,197600,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.3162,189775,5,0.85,310250,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.3762,224196,5,0.8,305600,0.045,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.0517,100188,5,0.67,136000,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,0.9266,39129,5,0.86,122000,0.05,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.4271,49212,5,0.63,95000,0.0485,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.099,97392,5,0.82,261000,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.743,138000,4,0.8,257600,0.048,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.099,59124,5,0.83,234500,0.045,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.2067,58572,5,0.42,200000,0.0438,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.099,125472,4,0.95,293098,0.0438,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.0999,165288,3,0.77,445000,0.0463,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
31798,2018,Chicago,1.3046,111000,5,0.65,321600,0.0438,31798,Ambrose,GA,Douglas,Coffee County,95840,112822
